BO;Attribute;ARM Element;Source;Rules;Reference path
;BreakdownVersion to ExternalItem (as sameAs);PATH;;;"Breakdown_version <=
Product_version
/sameAs_AS_ExternalItem(Product_version)/"
;BreakdownVersion to ExternalOwlObject (as sameAs);PATH;;;"Breakdown_version <=
Product_version
/sameAs_AS_ExternalOWLObject(Product_version)/"
;BreakdownVersion to Proxy (as sameAs);PATH;;;"Breakdown_version <=
Product_version
/sameAs_AS_Proxy(Product_version)/"
;BreakdownVersion to ProxyString (as sameAs);PATH;;;"Breakdown_version <=
Product_version
/sameAs_AS_ProxyString(Product_version)/"
BreakdownVersionAssignment;;Breakdown_of;442;;
;BreakdownVersionAssignment to BreakdownVersion (as assignedBreakdownVersion);PATH;;;"Breakdown_of
Breakdown_of.breakdown -> 
Breakdown_version"
;BreakdownVersionAssignment to DocumentDefinition (as assignedTo);PATH;;;"Breakdown_of
Breakdown_of.of_target -> 
Product_view_definition =>
Document_definition"
;BreakdownVersionAssignment to IndividualPartView (as assignedTo);PATH;;;"Breakdown_of
Breakdown_of.of_target -> 
Product_view_definition =>
Product_as_individual_view"
;BreakdownVersionAssignment to Occurrence (as assignedTo);PATH;;;"Breakdown_of
Breakdown_of.of_target ->
/MAPPING_OF(PartOccurrence)/"
;BreakdownVersionAssignment to PartView (as assignedTo);PATH;;;"Breakdown_of
Breakdown_of.of_target -> 
Product_view_definition =>
Part_view_definition"
;BreakdownVersionAssignment to ProductClass (as assignedTo);PATH;;;"Breakdown_of
Breakdown_of.of_target ->
Product_concept =>
Product_class"
;BreakdownVersionAssignment to ProductConfiguration (as assignedTo);PATH;;;"Breakdown_of
Breakdown_of.of_target -> 
Product_configuration"
;BreakdownVersionAssignment to RequirementView (as assignedTo);PATH;;;"Breakdown_of
Breakdown_of.of_target -> 
Product_view_definition =>
Requirement_view_definition"
;BreakdownVersionAssignment to Classification (as classifiedAs);PATH;;;"Breakdown_of
classification_item = Breakdown_of
classification_item <-
Classification_assignment[i].items[1]
Classification_assignment"
;BreakdownVersionAssignment to CharacterString (as description);Breakdown_of.description;442;;
;BreakdownVersionAssignment to Descriptor (as description);PATH;;;"Breakdown_of
assigned_name_select = Breakdown_of
assigned_name_select <-
Name_assignment.items[1]
Name_assignment
{Name_assignment.role = 'description'}"
;BreakdownVersionAssignment to DescriptorSet (as description);PATH;;;"Breakdown_of
assigned_name_select = Breakdown_of
assigned_name_select <-
Name_assignment[i].items[1]
Name_assignment[i]
{Name_assignment[i].role = 'description'}"
;BreakdownVersionAssignment to LocalizedString (as description);PATH;;;"Breakdown_of
string_select = Breakdown_of
string_select <-
Attribute_translation_assignment.considered_instance
Attribute_translation_assignment
{Attribute_translation_assignment.considered_attribute='description'}"
;BreakdownVersionAssignment to TranslatedStringSet (as description);PATH;;;"Breakdown_of
string_select = Breakdown_of
string_select <-
Attribute_translation_assignment[i].considered_instance
Attribute_translation_assignment[i]
{Attribute_translation_assignment[i].considered_attribute='description'}"
;BreakdownVersionAssignment to Identifier (as id);PATH;;;"Breakdown_of
identification_item = Breakdown_of
identification_item <-
Identification_assignment.items[1]
Identification_assignment
{Identification_assignment.role = 'id'}"
;BreakdownVersionAssignment to IdentifierSet (as id);PATH;;;"Breakdown_of
string_select = Breakdown_of
string_select <-
Attribute_translation_assignment[i].considered_instance
Attribute_translation_assignment[i]
{Attribute_translation_assignment[i].considered_attribute='purpose'}"
;BreakdownVersionAssignment to IdentifierString (as id);Breakdown_of.id;442;;
;BreakdownVersionAssignment to Class (as role);PATH;;;"Breakdown_of
classification_item = Breakdown_of
classification_item <-
Classification_assignment.items[i]
Classification_assignment
{Classification_assignment.role = 'role'}
Classification_assignment.assigned_class ->
Class"
;BreakdownVersionAssignment to ClassString (as role);PATH;;;"Breakdown_of
classification_item = Breakdown_of
classification_item <-
Classification_assignment.items[i]
Classification_assignment
{Classification_assignment.role = 'role'}
Classification_assignment.assigned_class ->
Class"
;BreakdownVersionAssignment to ExternalClass (as role);PATH;;;"Breakdown_of
classification_item = Breakdown_of
classification_item <-
Classification_assignment.items[i]
Classification_assignment
{Classification_assignment.role = 'role'}
Classification_assignment.assigned_class ->
Class =>
External_class"
;BreakdownVersionAssignment to ExternalOwlClass (as role);PATH;;;"Breakdown_of
classification_item = Breakdown_of
classification_item <-
Classification_assignment.items[i]
Classification_assignment
{Classification_assignment.role = 'role'}
Classification_assignment.assigned_class ->
Class =>
External_class
{External_class <-
Classification_assignment.items[1]
Classification_assignment
Classification_assignment.assigned_class ->
Class
Class.id = 'external owl class'}"
BreakdownVersionRelationship;;Product_version_relationship;442;;"Product_version_relationship
{classification_item = Product_version_relationship
classification_item <-
Classification_assignment[i].items[1]
Classification_assignment
Classification_assignment.role = 'relation type'
Classification_assignment.assigned_class -> 
Class
Class.name = 'breakdown version relationship'}"
;BreakdownVersionRelationship to Classification (as classifiedAs);PATH;;;"Product_version_relationship
/classifiedAs_AS_Classification(Product_version_relationship)/"
;BreakdownVersionRelationship to CharacterString (as description);Product_version_relationship.description;442;;"Product_version_relationship
Product_version_relationship.description"
;BreakdownVersionRelationship to Descriptor (as description);PATH;;;"Product_version_relationship
/description_AS_Descriptor(Product_version_relationship)/"
;BreakdownVersionRelationship to DescriptorSet (as description);PATH;;;"Product_version_relationship
/description_AS_DescriptorSet(Product_version_relationship)/"
;BreakdownVersionRelationship to LocalizedString (as description);PATH;;;"Product_version_relationship
/description_AS_LocalizedString(Product_version_relationship)/"
;BreakdownVersionRelationship to TranslatedStringSet (as description);PATH;;;"Product_version_relationship
/description_AS_TranslatedStringSet(Product_version_relationship)/"
;BreakdownVersionRelationship to Identifier (as id);PATH;;;"Product_version_relationship
/id_AS_Identifier(Product_version_relationship)/"
;BreakdownVersionRelationship to IdentifierSet (as id);PATH;;;"Product_version_relationship
/id_AS_IdentifierSet(Product_version_relationship)/"
;BreakdownVersionRelationship to IdentifierString (as id);PATH;;;"Product_version_relationship
/id_AS_Identifier(Product_version_relationship)/"
;BreakdownVersionRelationship to BreakdownVersion (as related);PATH;;;"           Product_version_relationship
Product_version_relationship.relating_version -> 
Breakdown_version"
;BreakdownVersionRelationship to BreakdownVersion (as relating);PATH;;;"Product_version_relationship
Product_version_relationship.related_version -> 
Breakdown_version"
;BreakdownVersionRelationship to Class (as relationType);PATH;;;"Product_version_relationship
TYPEINFO_AS_Class(Product_version_relationship, 'relation type')"
;BreakdownVersionRelationship to ClassString (as relationType);Product_version_relationship.relation_type;442;;"Product_version_relationship
Product_version_relationship.relation_type"
;BreakdownVersionRelationship to ExternalClass (as relationType);PATH;;;"Product_version_relationship
TYPEINFO_AS_ExternalClass(Product_version_relationship, 'relation type')"
;BreakdownVersionRelationship to ExternalOwlClass (as relationType);PATH;;;"Product_version_relationship
TYPEINFO_AS_ExternalOwlClass(Product_version_relationship, 'relation type')"
ComponentPlacement;;Physical_element_placement;442;;"Physical_element_placement <=
Occurrence_placement"
;ComponentPlacement to BreakdownElementView (as placedComponent);PATH;;;"Physical_element_placement
Physical_element_placement.placed_physical_element ->
Physical_element_definition <=
Breakdown_element_definition"
;ComponentPlacement to CartesianTransformation (as placement);PATH;;;"#1: if the placement transformation is a 2D cartesian transformation
Physical_element_placement <=
Occurrence_placement
Occurrence_placement.positioned_representation ->
template_instance
template_instance = Geometric_model_relationship_with_transformation
Geometric_model_relationship_with_transformation =>
Geometric_relationship_with_operator_transformation
Geometric_relationship_with_operator_transformation.transformation ->
cartesian_transformation
cartesian_transformation = Cartesian_transformation_2d
Cartesian_transformation_2d
#2: if the placement transformation is a 3D cartesian transformation
Physical_element_placement <=
Occurrence_placement
Occurrence_placement.positioned_representation ->
template_instance
template_instance = Geometric_model_relationship_with_transformation
Geometric_model_relationship_with_transformation =>
Geometric_relationship_with_operator_transformation
Geometric_relationship_with_operator_transformation.transformation ->
cartesian_transformation
cartesian_transformation = Cartesian_transformation_3d
Cartesian_transformation_3d"
;ComponentPlacement to GeometricRepresentationRelationshipWithPlacementTransformation (as placement);PATH;;;"Physical_element_placement <=
Occurrence_placement
Occurrence_placement.positioned_representation ->
template_instance
template_instance = Geometric_model_relationship_with_transformation
Geometric_model_relationship_with_transformation =>
Geometric_relationship_with_placement_transformation"
;ComponentPlacement to BreakdownElementView (as referenceComponent);PATH;;;"Physical_element_placement <=
Occurrence_placement
Occurrence_placement.reference_physical_element ->
Physical_element_definition <=
Breakdown_element_definition"
FinalSolution;;NO MAPPING;;;
;FinalSolution to IndividualPartView (as specifications);NO MAPPING;;;
;FinalSolution to PartView (as specifications);NO MAPPING;;;
;FinalSolution to RequirementView (as specifications);NO MAPPING;;;
;FinalSolution to Class (as status);NO MAPPING;;;
;FinalSolution to ClassString (as status);NO MAPPING;;;
;FinalSolution to ExternalClass (as status);NO MAPPING;;;
;FinalSolution to ExternalOwlClass (as status);NO MAPPING;;;
FunctionalBreakdown;;Functional_breakdown;442;;"Functional_breakdown <=
Breakdown <=
Product"
;FunctionalBreakdown to ClassString (as breakdownType);PATH;;;"Functional_breakdown <=
Breakdown <=
Product
TYPEINFO_AS_Class(Product, 'breakdown type')"
FunctionalBreakdownElementViewAssociation;;NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to BreakdownElementView (as associatedFunctionalElement);NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to AlternativeSolution (as associatedPhysicalElement);NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to BreakdownElement (as associatedPhysicalElement);NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to PartView (as associatedPhysicalElement);NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to Classification (as classifiedAs);NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to CharacterString (as description);NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to Descriptor (as description);NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to DescriptorSet (as description);NO MAPPING;;;
;FunctionalBreakdownElementViewAssociation to LocalizedString (as description);NO MAPPING
;FunctionalBreakdownElementViewAssociation to TranslatedStringSet (as description);NO MAPPING
;FunctionalBreakdownElementViewAssociation to Class (as role);NO MAPPING
;FunctionalBreakdownElementViewAssociation to ClassString (as role);NO MAPPING
;FunctionalBreakdownElementViewAssociation to ExternalClass (as role);NO MAPPING
;FunctionalBreakdownElementViewAssociation to ExternalOwlClass (as role);NO MAPPING
InZone;;NO MAPPING
;InZone to Classification (as classifiedAs);NO MAPPING
;InZone to CharacterString (as description);NO MAPPING
;InZone to Descriptor (as description);NO MAPPING
;InZone to DescriptorSet (as description);NO MAPPING
;InZone to LocalizedString (as description);NO MAPPING
;InZone to TranslatedStringSet (as description);NO MAPPING
;InZone to ActivityMethod (as locatedItem);NO MAPPING
;InZone to ActivityMethodAssignment (as locatedItem);NO MAPPING
;InZone to BreakdownElementView (as locatedItem);NO MAPPING
;InZone to DocumentDefinition (as locatedItem);NO MAPPING;;;
;InZone to IndividualPartView (as locatedItem);NO MAPPING;;;
;InZone to PartView (as locatedItem);NO MAPPING;;;
;InZone to RequirementView (as locatedItem);NO MAPPING;;;
;InZone to BreakdownElementView (as zone);NO MAPPING;;;
OccurrencePlacement;;Part_occurrence_placement;442;;"Part_occurrence_placement <=
Occurrence_placement"
;OccurrencePlacement to SingleOccurrence (as placedInstance);PATH;;;"Part_occurrence_placement
Part_occurrence_placement.placed_part_occurrence ->
Single_instance"
;OccurrencePlacement to CartesianTransformation (as placement);PATH;;;"#1: if the placement transformation is a 2D cartesian transformation
Part_occurrence_placement <=
Occurrence_placement
Occurrence_placement.positioned_representation ->
template_instance
template_instance = Geometric_model_relationship_with_transformation
Geometric_model_relationship_with_transformation =>
Geometric_relationship_with_operator_transformation
Geometric_relationship_with_operator_transformation.transformation ->
cartesian_transformation
cartesian_transformation = Cartesian_transformation_2d
Cartesian_transformation_2d
#2: if the placement transformation is a 3D cartesian transformation
Part_occurrence_placement <=
Occurrence_placement
Occurrence_placement.positioned_representation ->
template_instance
template_instance = Geometric_model_relationship_with_transformation
Geometric_model_relationship_with_transformation =>
Geometric_relationship_with_operator_transformation
Geometric_relationship_with_operator_transformation.transformation ->
cartesian_transformation
cartesian_transformation = Cartesian_transformation_3d
Cartesian_transformation_3d"
;OccurrencePlacement to GeometricRepresentationRelationshipWithPlacementTransformation (as placement);PATH;;;"Part_occurrence_placement <=
Occurrence_placement
Occurrence_placement.positioned_representation ->
template_instance
template_instance = Geometric_model_relationship_with_transformation
Geometric_model_relationship_with_transformation =>
Geometric_relationship_with_placement_transformation"
;OccurrencePlacement to BreakdownElementView (as referenceComponent);PATH;;;"Part_occurrence_placement <=
Occurrence_placement
Occurrence_placement.reference_physical_element ->
Physical_element_definition <=
Breakdown_element_definition"
PhysicalBreakdown;;Physical_breakdown;442;;"Physical_breakdown <=
Breakdown <=
Product"
;PhysicalBreakdown to ClassString (as breakdownType);PATH;;;"Physical_breakdown <=
Breakdown<=
Product
TYPEINFO_AS_Class(Product, 'breakdown type')"
SupplierSolution;;Supplier_solution;442;;"Supplier_solution <=
Alternative_solution"
;probabilityRate;Supplier_solution.probability_rate;442;;
;SupplierSolution to Organization (as supplier);PATH;;;"Supplier_solution
Supplier_solution.supplier -> 
Organization"
SystemBreakdown;;Breakdown;442;;"Breakdown <= 
Product
{classification_item = Product
classification_item <-
Classification_assignment[i].items[1]
Classification_assignment
Classification_assignment.role = 'breakdown type'
Classification_assignment.assigned_class -> Class
Class.name = 'system breakdown'}"
;SystemBreakdown to ClassString (as breakdownType);PATH;;;"Breakdown
/classifiedAs_AS_Classification(Product)/"
TechnicalSolution;;Technical_solution ;442;;"Technical_solution <=
Alternative_solution"
ZonalBreakdown;;Breakdown;;;"Breakdown <= 
Product
{classification_item = Product
classification_item <-
Classification_assignment[i].items[1]
Classification_assignment
Classification_assignment.role = 'breakdown type'
Classification_assignment.assigned_class -> Class
Class.name = 'zonal breakdown'}"
;ZonalBreakdown to ClassString (as breakdownType);PATH;;;"Breakdown <= 
Product
/classifiedAs_AS_Classification(Product)/"
